id,schema_version,country_code,canonical_name,entity_type,status,canonical_name_language,canonical_source_id,confidence,coordinates,legacy_ids,notes,source_locator,valid_from,valid_to,verification_status
ENT-TN-IMADA-1358246,2.0.0,TN,رادس مليان,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.763337,""longitude"":10.288654,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1358246; dated ADM3 parent 1358,,,verified
ENT-TN-IMADA-1358247,2.0.0,TN,نوبو,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.757389,""longitude"":10.279618,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1358247; dated ADM3 parent 1358,,,verified
ENT-TN-IMADA-1359248,2.0.0,TN,مقرين العليا,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.773438,""longitude"":10.247732,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1359248; dated ADM3 parent 1359,,,verified
ENT-TN-IMADA-1359249,2.0.0,TN,مقرين الرياض,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.770289,""longitude"":10.221181,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1359249; dated ADM3 parent 1359,,,verified
ENT-TN-IMADA-1359250,2.0.0,TN,جوهرة,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.778195,""longitude"":10.22008,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1359250; dated ADM3 parent 1359,,,verified
ENT-TN-IMADA-1359251,2.0.0,TN,منزل مبروك,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.775905,""longitude"":10.232547,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1359251; dated ADM3 parent 1359,,,verified
ENT-TN-IMADA-1359252,2.0.0,TN,مقرين شاكر,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.782612,""longitude"":10.239081,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1359252; dated ADM3 parent 1359,,,verified
ENT-TN-IMADA-1359253,2.0.0,TN,مقرين شاكر2,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.782889,""longitude"":10.226594,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1359253; dated ADM3 parent 1359,,,verified
ENT-TN-IMADA-1359254,2.0.0,TN,سيدي رزيق,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.764902,""longitude"":10.248948,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1359254; dated ADM3 parent 1359,,,verified
ENT-TN-IMADA-1359255,2.0.0,TN,سيدي رزيق 2,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.762924,""longitude"":10.238495,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1359255; dated ADM3 parent 1359,,,verified
ENT-TN-IMADA-1360256,2.0.0,TN,المحمدية,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.675038,""longitude"":10.147704,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1360256; dated ADM3 parent 1360,,,verified
ENT-TN-IMADA-1360257,2.0.0,TN,المنجي سليم,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.690713,""longitude"":10.15108,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1360257; dated ADM3 parent 1360,,,verified
ENT-TN-IMADA-1360258,2.0.0,TN,حي السعادة,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.654105,""longitude"":10.158279,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1360258; dated ADM3 parent 1360,,,verified
ENT-TN-IMADA-1360259,2.0.0,TN,حي النسيم,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.674598,""longitude"":10.18606,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1360259; dated ADM3 parent 1360,,,verified
ENT-TN-IMADA-1360260,2.0.0,TN,سيدي فرج,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.641501,""longitude"":10.102179,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1360260; dated ADM3 parent 1360,,,verified
ENT-TN-IMADA-1361261,2.0.0,TN,فوشانة,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.691535,""longitude"":10.173236,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1361261; dated ADM3 parent 1361,,,verified
ENT-TN-IMADA-1361262,2.0.0,TN,حي المستقبل,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.696309,""longitude"":10.15632,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1361262; dated ADM3 parent 1361,,,verified
ENT-TN-IMADA-1361263,2.0.0,TN,الهضاب,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.70446,""longitude"":10.184767,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1361263; dated ADM3 parent 1361,,,verified
ENT-TN-IMADA-1361264,2.0.0,TN,المغيرة,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.721934,""longitude"":10.157786,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1361264; dated ADM3 parent 1361,,,verified
ENT-TN-IMADA-1361265,2.0.0,TN,نعسان,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.698149,""longitude"":10.237536,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1361265; dated ADM3 parent 1361,,,verified
ENT-TN-IMADA-1361266,2.0.0,TN,شبدّة,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.668395,""longitude"":10.212517,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1361266; dated ADM3 parent 1361,,,verified
ENT-TN-IMADA-1361267,2.0.0,TN,دوار الحوش,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.684962,""longitude"":10.226206,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1361267; dated ADM3 parent 1361,,,verified
ENT-TN-IMADA-1362268,2.0.0,TN,مرناق,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.671868,""longitude"":10.302554,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1362268; dated ADM3 parent 1362,,,verified
ENT-TN-IMADA-1362269,2.0.0,TN,مرناق الغربية,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.667692,""longitude"":10.283246,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1362269; dated ADM3 parent 1362,,,verified
ENT-TN-IMADA-1362270,2.0.0,TN,الخليدية,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.630499,""longitude"":10.169601,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1362270; dated ADM3 parent 1362,,,verified
ENT-TN-IMADA-1362271,2.0.0,TN,الزاوية,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.705594,""longitude"":10.270793,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1362271; dated ADM3 parent 1362,,,verified
ENT-TN-IMADA-1362272,2.0.0,TN,جبل الرصاص,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.606703,""longitude"":10.322211,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1362272; dated ADM3 parent 1362,,,verified
ENT-TN-IMADA-1362273,2.0.0,TN,سيدي سالم القارصي,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.497963,""longitude"":10.301099,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1362273; dated ADM3 parent 1362,,,verified
ENT-TN-IMADA-1362274,2.0.0,TN,الكبوطي,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.558234,""longitude"":10.326053,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1362274; dated ADM3 parent 1362,,,verified
ENT-TN-IMADA-1362275,2.0.0,TN,عين رقاد,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.530533,""longitude"":10.228408,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1362275; dated ADM3 parent 1362,,,verified
ENT-TN-IMADA-1362276,2.0.0,TN,القنة,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.56355,""longitude"":10.192209,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1362276; dated ADM3 parent 1362,,,verified
ENT-TN-IMADA-1362277,2.0.0,TN,سيدي سعد,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.668943,""longitude"":10.260194,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1362277; dated ADM3 parent 1362,,,verified
ENT-TN-IMADA-1362278,2.0.0,TN,السلام,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.618617,""longitude"":10.233142,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1362278; dated ADM3 parent 1362,,,verified
ENT-TN-IMADA-1362279,2.0.0,TN,الرسالة,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.663695,""longitude"":10.339086,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1362279; dated ADM3 parent 1362,,,verified
ENT-TN-IMADA-1362280,2.0.0,TN,اوذنة,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.599601,""longitude"":10.183211,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1362280; dated ADM3 parent 1362,,,verified
ENT-TN-IMADA-1362281,2.0.0,TN,القصيبي,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.599655,""longitude"":10.267954,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1362281; dated ADM3 parent 1362,,,verified
ENT-TN-IMADA-1451282,2.0.0,TN,‫منوبة‬,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.813383,""longitude"":10.091394,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1451282; dated ADM3 parent 1451,,,verified
ENT-TN-IMADA-1451283,2.0.0,TN,منوبة الوسطي,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.808646,""longitude"":10.102615,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1451283; dated ADM3 parent 1451,,,verified
ENT-TN-IMADA-1451284,2.0.0,TN,سيدي عمر,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.809399,""longitude"":10.074494,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1451284; dated ADM3 parent 1451,,,verified
ENT-TN-IMADA-1451285,2.0.0,TN,‫الدندان‬,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.804899,""longitude"":10.112662,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1451285; dated ADM3 parent 1451,,,verified
ENT-TN-IMADA-1451286,2.0.0,TN,قصر سعيد,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.815577,""longitude"":10.11114,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1451286; dated ADM3 parent 1451,,,verified
ENT-TN-IMADA-1451287,2.0.0,TN,الدندان الجنوبية,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.799961,""longitude"":10.112699,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1451287; dated ADM3 parent 1451,,,verified
ENT-TN-IMADA-1452288,2.0.0,TN,‫‫دوار‬ ھيشر‬,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.821922,""longitude"":10.096568,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1452288; dated ADM3 parent 1452,,,verified
ENT-TN-IMADA-1452289,2.0.0,TN,خالد ابن الوليد,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.827344,""longitude"":10.082006,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1452289; dated ADM3 parent 1452,,,verified
ENT-TN-IMADA-1452290,2.0.0,TN,حي الرياض,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.826226,""longitude"":10.074034,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1452290; dated ADM3 parent 1452,,,verified
ENT-TN-IMADA-1452291,2.0.0,TN,حي النسيم,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.829604,""longitude"":10.091875,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1452291; dated ADM3 parent 1452,,,verified
ENT-TN-IMADA-1452292,2.0.0,TN,حي الشباب,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.840991,""longitude"":10.079851,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1452292; dated ADM3 parent 1452,,,verified
ENT-TN-IMADA-1453293,2.0.0,TN,وادي الليل‬,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.83267,""longitude"":10.041513,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1453293; dated ADM3 parent 1453,,,verified
ENT-TN-IMADA-1453294,2.0.0,TN,السيدة,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.818281,""longitude"":9.977069,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1453294; dated ADM3 parent 1453,,,verified
ENT-TN-IMADA-1453295,2.0.0,TN,الرياض,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.827141,""longitude"":9.990353,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1453295; dated ADM3 parent 1453,,,verified
ENT-TN-IMADA-1453296,2.0.0,TN,حي الورد,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.843779,""longitude"":10.006371,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1453296; dated ADM3 parent 1453,,,verified
ENT-TN-IMADA-1453297,2.0.0,TN,النجاة,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.853844,""longitude"":10.056728,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1453297; dated ADM3 parent 1453,,,verified
ENT-TN-IMADA-1453298,2.0.0,TN,صنهاجة,tn_imada,current,ar,SRC-TN-HDX-CODAB-2022,high,"{""latitude"":36.809523,""longitude"":10.027132,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Dated imada/sector record valid from 2022-11-15; coordinates are approximate Tier C centroids.,ADM4 row / research sector code 1453298; dated ADM3 parent 1453,,,verified
